level_0,level_1,level_2,incorr2_data
18,0,8,-3.6337202432467817e-06
18,0,9,-3.973061816481862e-06
18,0,10,-3.784341299253944e-06
18,0,11,-2.452794469888053e-06
18,0,12,-4.4906970047810124e-07
18,0,13,1.3787854391830663e-06
18,0,14,2.857417209102935e-06
18,0,15,4.4647652186092384e-06
18,0,16,6.340826170242594e-06
18,0,17,7.548309189288826e-06
18,0,18,6.74572157597313e-06
18,0,19,3.6916805224650423e-06
18,0,20,-4.98488823875269e-08
18,0,21,-2.306179738101899e-06
18,0,22,-2.323072874843297e-06
18,0,23,-1.601933241769142e-06
18,0,24,-2.417835857717202e-06
18,1,0,6.892294289103436e-06
18,1,1,1.026471524544567e-05
18,1,2,1.128476231759991e-05
18,1,3,9.41402554803007e-06
18,1,4,5.256238442705771e-06
18,1,5,1.2930098784496963e-07
18,1,6,-4.608932863914338e-06
18,1,7,-7.698418017872317e-06
18,1,8,-8.560990081844702e-06
18,1,9,-7.586454125245348e-06
18,1,10,-6.229789962225256e-06
18,1,11,-5.884586149853074e-06
18,1,12,-6.8836795551598736e-06
18,1,13,-8.002668738404939e-06
18,1,14,-7.789523922495899e-06
18,1,15,-5.7676073033658e-06
18,1,16,-3.0291845629382434e-06
18,1,17,-7.319998639951205e-07
18,1,18,9.90061304238374e-07
18,1,19,3.2380514795042788e-06
18,1,20,6.471454349619586e-06
18,1,21,9.5626566296001e-06
18,1,22,1.0194617941150334e-05
18,1,23,7.3779142629789435e-06
18,1,24,2.5791347454801717e-06
18,2,0,7.044828194395871e-06
18,2,1,7.90363567784258e-06
18,2,2,7.338493124037877e-06
18,2,3,5.362562012906178e-06
18,2,4,2.657273438250529e-06
18,2,5,-8.868578181866526e-09
18,2,6,-2.3097718784295484e-06
18,2,7,-4.119022621567697e-06
18,2,8,-5.315281384433155e-06
18,2,9,-5.673489879840833e-06
18,2,10,-5.293456421648433e-06
18,2,11,-4.598411829047453e-06
18,2,12,-4.134001635731221e-06
18,2,13,-3.912431624577292e-06
18,2,14,-3.4961759022565685e-06
18,2,15,-2.4238274270028232e-06
18,2,16,-1.026915303395963e-06
18,2,17,-1.5708593771132288e-07
18,2,18,-5.01750681197048e-07
18,2,19,-1.6223077423818628e-06
18,2,20,-2.442516815806989e-06
18,2,21,-2.2943599447815293e-06
18,2,22,-2.00666730313718e-06
18,2,23,-3.118977520990781e-06
18,2,24,-6.350714196787612e-06
19,0,0,1.0047313994268907e-05
19,0,1,8.424902023792668e-06
19,0,2,5.001881510862245e-06
19,0,3,1.1036021697522462e-06
19,0,4,-1.2355154651619933e-06
19,0,5,-6.730184495852283e-07
19,0,6,2.320957753933336e-06
19,0,7,5.753718227669122e-06
19,0,8,7.613226011685668e-06
19,0,9,7.375445530523664e-06
19,0,10,6.122035211140813e-06
19,0,11,5.366423363669564e-06
19,0,12,5.6712030463286186e-06
19,0,13,6.395940094799772e-06
19,0,14,6.524844599792279e-06
19,0,15,5.723291991462624e-06
19,0,16,4.455832889111084e-06
19,0,17,3.3602217218266304e-06
19,0,18,2.5429508620288346e-06
19,0,19,1.6263782769297734e-06
19,0,20,2.520785793695317e-07
19,0,21,-1.4384341953403286e-06
19,0,22,-2.911686940665348e-06
19,0,23,-3.578705635512517e-06
19,0,24,-3.1107571439557835e-06
19,1,0,2.259456848168102e-05
19,1,1,2.0012735629178365e-05
19,1,2,1.289484954328983e-05
19,1,3,3.023957514910325e-06
19,1,4,-6.129958729100729e-06
19,1,5,-1.1140446606555156e-05
19,1,6,-1.0812397683503442e-05
19,1,7,-6.631868117125601e-06
19,1,8,-1.4740852058379566e-06
19,1,9,2.673294005762044e-06
19,1,10,5.535574465006767e-06
19,1,11,7.909494279000821e-06
19,1,12,1.0010220434203301e-05
19,1,13,1.0978453956223336e-05
19,1,14,9.461370932526824e-06
19,1,15,5.197430150614941e-06
19,1,16,-5.845118808580469e-07
19,1,17,-5.732522999025291e-06
19,1,18,-8.922345428967406e-06
19,1,19,-1.0449223346950087e-05
19,1,20,-1.1988176444369201e-05
19,1,21,-1.478498328855236e-05
19,1,22,-1.8494825329088793e-05
19,1,23,-2.0948153126677913e-05
19,1,24,-1.996742387486508e-05
19,2,0,1.6539190502024297e-05
19,2,1,1.548060704738806e-05
19,2,2,9.14313945923022e-06
19,2,3,2.1595199408526007e-07
19,2,4,-6.0355397171281595e-06
19,2,5,-5.745091124597431e-06
19,2,6,3.3179701898567353e-07
19,2,7,7.258160002418382e-06
19,2,8,9.946127250220658e-06
19,2,9,7.144342195763694e-06
19,2,10,2.0883593917603137e-06
19,2,11,-6.954683261888503e-07
19,2,12,7.556257627403941e-07
19,2,13,4.5975110654813945e-06
19,2,14,7.384343299222636e-06
19,2,15,7.170759743062923e-06
19,2,16,4.81161048704364e-06
19,2,17,2.5455520169146654e-06
19,2,18,1.795759298531011e-06
19,2,19,2.0719804833309606e-06
19,2,20,1.846385048567001e-06
19,2,21,-1.655516139975567e-08
19,2,22,-3.3787215719321224e-06
19,2,23,-7.1240037111417e-06
19,2,24,-9.779161482785439e-06
20,0,0,6.075976215969415e-06
20,0,1,8.994682273049759e-06
20,0,2,1.1649159015050662e-05
20,0,3,1.216432883602498e-05
20,0,4,9.732605539701587e-06
20,0,5,5.763916573811009e-06
20,0,6,2.943642946983023e-06
20,0,7,3.2032531203022685e-06
20,0,8,5.9705865149427045e-06
20,0,9,8.82082471845969e-06
20,0,10,9.504956102072536e-06
20,0,11,7.949781256910878e-06
20,0,12,5.828766093598917e-06
20,0,13,4.7359969154009125e-06
20,0,14,4.380231686596485e-06
20,0,15,3.1429059631531077e-06
20,0,16,-1.3873303921445957e-07
20,0,17,-4.497563053235419e-06
20,0,18,-7.586267133131877e-06
20,0,19,-7.5815574056980355e-06
20,0,20,-5.000286984727337e-06
20,0,21,-2.081910164733941e-06
20,0,22,-1.0512888522719698e-06
20,0,23,-2.2454651450877467e-06
20,0,24,-4.423490893236225e-06
20,1,0,-8.896063214481817e-06
20,1,1,-2.3095623308471374e-06
20,1,2,3.9119597787189815e-06
20,1,3,7.920726174937204e-06
20,1,4,1.0413695572986385e-05
20,1,5,1.377407481929771e-05
20,1,6,1.909190351652955e-05
20,1,7,2.5051006023600782e-05
20,1,8,2.8615043692142416e-05
20,1,9,2.820981359235664e-05
20,1,10,2.4996919464274035e-05
20,1,11,2.2186719037115108e-05
20,1,12,2.14811912446274e-05
20,1,13,2.146467482059709e-05
20,1,14,1.825446988648876e-05
20,1,15,9.631947757779771e-06
20,1,16,-2.739504857239851e-06
20,1,17,-1.364722286197875e-05
20,1,18,-1.8813748018369045e-05
20,1,19,-1.788631079129965e-05
20,1,20,-1.4998657794183605e-05
20,1,21,-1.4628369753764861e-05
20,1,22,-1.839714559666284e-05
20,1,23,-2.366230363594075e-05
20,1,24,-2.6868077511796014e-05
20,2,0,-3.1645653978996404e-06
20,2,1,2.887767138702817e-07
20,2,2,3.409622200582134e-06
20,2,3,3.913713284530129e-06
20,2,4,1.5678222786729746e-06
20,2,5,-1.224758507365953e-06
20,2,6,-1.4267966647609103e-06
20,2,7,2.089302537780106e-06
20,2,8,7.421744632299908e-06
20,2,9,1.1383103434582848e-05
20,2,10,1.2102895014589948e-05
20,2,11,1.0392434496925165e-05
20,2,12,8.258893772393743e-06
20,2,13,6.6746878559188955e-06
20,2,14,4.575685011303014e-06
20,2,15,5.583659086808138e-07
20,2,16,-5.062565181056076e-06
20,2,17,-9.711759193230555e-06
20,2,18,-1.0764510240156354e-05
20,2,19,-7.850875525608665e-06
20,2,20,-3.4367535193339507e-06
20,2,21,-5.063387182379788e-07
20,2,22,-2.2616791621252113e-07
20,2,23,-1.2453015373494237e-06
20,2,24,-1.758566967339321e-06
21,0,0,2.36965501137495e-06
21,0,1,2.665581672475027e-06
21,0,2,2.7452881522356624e-06
21,0,3,2.738473854030558e-06
21,0,4,2.432657711193918e-06
21,0,5,1.4447249883872918e-06
21,0,6,-4.787069045443184e-07
21,0,7,-2.8343802536605703e-06
21,0,8,-4.529776264658588e-06
21,0,9,-4.487533509312696e-06
21,0,10,-2.7048900340713932e-06
21,0,11,-3.5893322627158513e-07
21,0,12,8.653303795450235e-07
21,0,13,2.1438604882178058e-07
21,0,14,-1.6269967333361947e-06
21,0,15,-2.9969244215877634e-06
21,0,16,-2.8028671712692586e-06
21,0,17,-1.2878084099606464e-06
21,0,18,1.4879406302301676e-07
21,0,19,4.013374624041834e-07
21,0,20,-5.560014043199106e-07
21,0,21,-1.6830463460564996e-06
21,0,22,-2.138905470059241e-06
21,0,23,-1.8808483499158855e-06
21,0,24,-1.6798145475350622e-06
21,1,0,-5.324789605985053e-06
21,1,1,-3.035035160542989e-06
21,1,2,-1.2804149455208227e-06
21,1,3,-1.9926181563706044e-06
21,1,4,-4.794791746969956e-06
21,1,5,-7.726173613796733e-06
21,1,6,-8.9228649323488e-06
21,1,7,-8.016991461181884e-06
21,1,8,-5.910868364338663e-06
21,1,9,-4.032055645494619e-06
21,1,10,-3.4833971377083597e-06
21,1,11,-4.858898391474386e-06
21,1,12,-7.759877305159378e-06
21,1,13,-1.0520337830135043e-05
21,1,14,-1.0528973664356e-05
21,1,15,-6.193613172832699e-06
21,1,16,1.2208206680970084e-06
21,1,17,7.3840064223800795e-06
21,1,18,7.909084642581039e-06
21,1,19,1.963067581676022e-06
21,1,20,-6.442942054092019e-06
21,1,21,-1.1675837769232133e-05
21,1,22,-1.109009770671051e-05
21,1,23,-7.204923274953636e-06
21,1,24,-4.890018390249734e-06
21,2,0,-1.7135657145218468e-06
21,2,1,-3.194320063208342e-06
21,2,2,-2.7358734267404994e-06
21,2,3,-7.65920515322106e-07
21,2,4,1.38682873759699e-06
21,2,5,2.3889241121106643e-06
21,2,6,1.7251150241138786e-06
21,2,7,2.136805964036674e-08
21,2,8,-1.3713198518123173e-06
21,2,9,-1.2615284692118459e-06
21,2,10,5.412562667224325e-07
21,2,11,3.1298608985522516e-06
21,2,12,5.243879500918156e-06
21,2,13,6.303344074034601e-06
21,2,14,6.813390893176433e-06
21,2,15,7.677513463739505e-06
21,2,16,9.034952516257053e-06
21,2,17,9.868821654609539e-06
21,2,18,8.875254702990943e-06
21,2,19,5.897228126396098e-06
21,2,20,2.384873586446491e-06
21,2,21,2.6171028756640343e-07
21,2,22,1.2041727083934942e-07
21,2,23,6.259311342139477e-07
21,2,24,-2.5080605983858406e-07
22,0,0,1.1764712137622192e-05
22,0,1,9.209698465285053e-06
22,0,2,6.596395640440591e-06
22,0,3,4.777454594908536e-06
22,0,4,3.5084333444339528e-06
22,0,5,2.024821363351905e-06
22,0,6,-2.784985936731763e-08
22,0,7,-2.160268955225407e-06
22,0,8,-3.517848433727002e-06
22,0,9,-3.717431228238995e-06
22,0,10,-3.2397027581094237e-06
22,0,11,-2.942276522122718e-06
22,0,12,-3.231876374185105e-06
22,0,13,-3.7464040918904027e-06
22,0,14,-3.861263451893082e-06
22,0,15,-3.4073928471359282e-06
22,0,16,-2.8066841386905364e-06
22,0,17,-2.4990519168063347e-06
22,0,18,-2.3000102716499602e-06
22,0,19,-1.4858012258113076e-06
22,0,20,3.689897367126175e-07
22,0,21,2.721302230007327e-06
22,0,22,4.404955754735778e-06
22,0,23,4.722103837927487e-06
22,0,24,4.126248011384129e-06
22,1,0,-9.553704291218209e-06
22,1,1,-1.3341933862279112e-05
22,1,2,-1.6179967738110088e-05
22,1,3,-1.6279543585118552e-05
22,1,4,-1.4776154641451753e-05
22,1,5,-1.4320605473247994e-05
22,1,6,-1.6761251276526615e-05
22,1,7,-2.0933838407454462e-05
22,1,8,-2.38680095126742e-05
22,1,9,-2.3053007660292198e-05
22,1,10,-1.9041404004360046e-05
22,1,11,-1.472442549242713e-05
22,1,12,-1.3413050528251385e-05
22,1,13,-1.5958685491084088e-05
22,1,14,-2.0869892925413588e-05
22,1,15,-2.530107486976049e-05
22,1,16,-2.7465552966528424e-05
22,1,17,-2.673461607448184e-05
22,1,18,-2.3649774436742426e-05
22,1,19,-1.8589722735281623e-05
22,1,20,-1.2515705207131133e-05
22,1,21,-6.9331145947145595e-06
22,1,22,-4.4956924045049375e-06
22,1,23,-6.957644030984773e-06
22,1,24,-1.4201077494972606e-05
22,2,0,9.30976471184402e-06
22,2,1,5.52088903573735e-06
22,2,2,4.091030920815183e-06
22,2,3,4.430077453964612e-06
22,2,4,4.548872743297334e-06
22,2,5,3.2041062263452437e-06
22,2,6,6.658806895846183e-07
22,2,7,-1.7749438748803004e-06
22,2,8,-3.2527223568582506e-06
22,2,9,-3.708885979691683e-06
22,2,10,-3.664697997048653e-06
22,2,11,-3.2645032238048043e-06
22,2,12,-2.2793456422230506e-06
22,2,13,-3.9597044313957635e-07
22,2,14,1.9923496735306404e-06
22,2,15,4.089358905730528e-06
22,2,16,5.1828869663190006e-06
22,2,17,5.522088113570035e-06
22,2,18,6.0053837827510565e-06
22,2,19,7.549587575060687e-06
22,2,20,9.866374022431655e-06
22,2,21,1.1656603047396658e-05
22,2,22,1.1409667228632302e-05
22,2,23,9.052165977037189e-06
22,2,24,6.029722952726824e-06
23,0,0,-9.046711191532553e-06
23,0,1,-1.048164210417892e-05
23,0,2,-1.0577561782431776e-05
23,0,3,-9.253314921448973e-06
23,0,4,-7.315692455322554e-06
23,0,5,-5.837850126815588e-06
23,0,6,-5.167219646554918e-06
23,0,7,-4.613868509835466e-06
23,0,8,-3.1328782382198154e-06
23,0,9,-4.647785386759383e-07
23,0,10,2.441153301329773e-06
23,0,11,4.054652223595823e-06
23,0,12,3.511924348949258e-06
23,0,13,1.2473780956834548e-06
23,0,14,-1.3752897052952414e-06
23,0,15,-3.077335759752776e-06
23,0,16,-3.3029282841336464e-06
23,0,17,-2.325054663827991e-06
23,0,18,-8.738610761768902e-07
23,0,19,8.202470220921232e-08
23,0,20,-4.6817159061040295e-07
23,0,21,-3.2998185398030056e-06
23,0,22,-8.329016542541108e-06
23,0,23,-1.4308979947998818e-05
23,0,24,-1.9135690230104177e-05
23,1,0,1.2322714794113705e-06
23,1,1,2.7663958874878786e-06
23,1,2,9.838901461262648e-06
23,1,3,1.838226189754548e-05
23,1,4,2.4236820533675256e-05
23,1,5,2.559204623985359e-05
23,1,6,2.3780469554930466e-05
23,1,7,2.1999534838360317e-05
23,1,8,2.294108596822002e-05
23,1,9,2.7056504444129825e-05
23,1,10,3.257610418015873e-05
23,1,11,3.692888768004458e-05
23,1,12,3.8359038288467194e-05
23,1,13,3.651390779691051e-05
23,1,14,3.2004632998326905e-05
23,1,15,2.5834533538066345e-05
23,1,16,1.930545142049642e-05
23,1,17,1.3950774362974229e-05
23,1,18,1.1066015741840237e-05
23,1,19,1.0705769250674458e-05
23,1,20,1.1218659514094283e-05
23,1,21,1.0070015709959202e-05
23,1,22,5.7337584566465895e-06
23,1,23,-9.085125519823754e-07
23,1,24,-6.84955458584509e-06
23,2,0,3.0004745432595648e-06
23,2,1,4.7219936071679896e-06
23,2,2,7.438736903965276e-06
23,2,3,9.927663052308007e-06
23,2,4,1.0893807646865882e-05
23,2,5,9.613727304450827e-06
23,2,6,6.644878984725161e-06
23,2,7,3.6135880320262235e-06
23,2,8,2.2615473763409606e-06
23,2,9,3.029239678317992e-06
23,2,10,4.72254730755068e-06
23,2,11,5.305185629295156e-06
23,2,12,3.631490889800576e-06
23,2,13,2.070280319384867e-07
23,2,14,-3.2522050362641735e-06
23,2,15,-5.3144784824984655e-06
23,2,16,-5.5400695516877915e-06
23,2,17,-4.45623561337103e-06
23,2,18,-2.747259936778488e-06
23,2,19,-1.1671643907200824e-06
23,2,20,-5.842758215046842e-07
23,2,21,-2.0688276289508134e-06
23,2,22,-5.901704295587044e-06
23,2,23,-1.0909904248135598e-05
23,2,24,-1.4595600295373799e-05
24,0,0,4.355384029494063e-08
24,0,1,1.4708022027640463e-06
24,0,2,5.544969909213965e-06
24,0,3,1.1321722727639192e-05
24,0,4,1.5803493678435586e-05
24,0,5,1.6315149211829885e-05
24,0,6,1.2799776058920113e-05
24,0,7,7.865599881251898e-06
24,0,8,4.730253274374689e-06
24,0,9,4.808465818115931e-06
24,0,10,7.08760427744283e-06
24,0,11,9.402561549042335e-06
24,0,12,1.0432487188996554e-05
24,0,13,1.0476973122108325e-05
24,0,14,1.071405220094587e-05
24,0,15,1.172648352815186e-05
24,0,16,1.2925808743399509e-05
24,0,17,1.3189556390077713e-05
24,0,18,1.2113419687435694e-05
24,0,19,1.044280886262184e-05
24,0,20,9.408194595511175e-06
24,0,21,9.526729405557428e-06
24,0,22,1.0203112621791474e-05
24,0,23,1.0355132116872921e-05
24,0,24,9.61934507140845e-06
24,1,0,-5.93945305564557e-06
24,1,1,-1.0283825548404089e-05
24,1,2,-1.3737208996708822e-05
24,1,3,-1.4817802223455936e-05
24,1,4,-1.447748530808814e-05
24,1,5,-1.5263166506039594e-05
24,1,6,-1.868663121618898e-05
24,1,7,-2.3253378804823435e-05
24,1,8,-2.540072638672927e-05
24,1,9,-2.266588014332026e-05
24,1,10,-1.6261296938341807e-05
24,1,11,-1.0504048415985678e-05
24,1,12,-9.383398859188314e-06
24,1,13,-1.3271130062488912e-05
24,1,14,-1.8687694961208026e-05
24,1,15,-2.1220777441777693e-05
24,1,16,-1.897542998530611e-05
24,1,17,-1.3555941606774053e-05
24,1,18,-8.209979691411995e-06
24,1,19,-5.074136136622333e-06
24,1,20,-4.137260173397289e-06
24,1,21,-4.181171305848975e-06
24,1,22,-4.47339232168093e-06
24,1,23,-5.331330691977674e-06
24,1,24,-7.330571061269506e-06
24,2,0,1.9295010421164485e-06
24,2,1,1.3608497486494907e-06
24,2,2,2.568871279516667e-06
24,2,3,4.709793645056614e-06
24,2,4,5.710304770725663e-06
24,2,5,4.111960940800024e-06
24,2,6,7.148209185394314e-07
24,2,7,-2.0355697718976213e-06
24,2,8,-1.9440918839354717e-06
24,2,9,9.028773227262189e-07
24,2,10,4.36363668222277e-06
24,2,11,5.915092057796634e-06
24,2,12,4.977118880147022e-06
24,2,13,3.1769039670056316e-06
24,2,14,3.00317446927148e-06
24,2,15,5.373313695632869e-06
24,2,16,8.934025523899501e-06
24,2,17,1.1066057214799256e-05
24,2,18,1.037658891619688e-05
24,2,19,7.740119441963648e-06
24,2,20,5.638689701649392e-06
24,2,21,5.741849685432011e-06
24,2,22,7.721639236944007e-06
24,2,23,9.58171600085446e-06
24,2,24,9.941058818071092e-06
25,0,0,-4.611417967274493e-06
25,0,1,-2.4709407084482263e-06
25,0,2,-2.0198182329228998e-06
25,0,3,-3.367516597039313e-06
25,0,4,-5.311015126622506e-06
25,0,5,-6.361702348140288e-06
25,0,6,-6.037084766750554e-06
25,0,7,-4.811235047625154e-06
25,0,8,-3.5173864104116165e-06
25,0,9,-2.424991762137383e-06
25,0,10,-1.385497146384282e-06
25,0,11,-1.6613409136147394e-07
25,0,12,9.790148542744456e-07
25,0,13,1.7450315031879615e-06
25,0,14,2.074809921390338e-06
25,0,15,2.4636616584435906e-06
25,0,16,3.200367475469484e-06
25,0,17,3.955619526831351e-06
25,0,18,3.6109694148418585e-06
25,0,19,1.4002846209607586e-06
25,0,20,-2.3519309602616306e-06
25,0,21,-5.880877957999749e-06
25,0,22,-7.321106495463943e-06
25,0,23,-5.9432813008013176e-06
25,0,24,-3.0329971647848877e-06
25,1,0,3.5438370633184837e-06
25,1,1,8.496613135510877e-06
25,1,2,1.2566232367939982e-05
25,1,3,1.4909153327854769e-05
25,1,4,1.410528369078835e-05
25,1,5,9.401049605027578e-06
25,1,6,2.1079841049297202e-06
25,1,7,-4.58741494654551e-06
25,1,8,-7.714526988270162e-06
25,1,9,-6.4771172275150885e-06
25,1,10,-2.2663536921135695e-06
25,1,11,3.0865896865822694e-06
25,1,12,8.70587040720873e-06
25,1,13,1.4444142504228537e-05
25,1,14,1.9643707784637175e-05
25,1,15,2.287199783926081e-05
25,1,16,2.317638025462821e-05
25,1,17,2.1365883321831122e-05
25,1,18,1.9497168540912393e-05
25,1,19,1.893619511088274e-05
25,1,20,1.8964529145446105e-05
25,1,21,1.7739150180785357e-05
25,1,22,1.458268983599081e-05
25,1,23,1.1004666321514788e-05
25,1,24,9.175674631782614e-06
25,2,0,-1.941242800790243e-06
25,2,1,-2.499539587872692e-06
25,2,2,-3.219608381869023e-06
25,2,3,-3.851937493082135e-06
25,2,4,-4.43139658509972e-06
25,2,5,-4.809851524264201e-06
25,2,6,-4.258199687470863e-06
25,2,7,-2.1824024186175672e-06
25,2,8,1.044361958621108e-06
25,2,9,3.881893338621866e-06
25,2,10,4.943212189563917e-06
25,2,11,4.217465601958752e-06
25,2,12,3.2025913719473977e-06
25,2,13,3.2751115701643604e-06
25,2,14,4.31481973527662e-06
25,2,15,4.657659225186842e-06
25,2,16,2.948648078300402e-06
25,2,17,-4.1616813797963793e-07
25,2,18,-3.3468998070344293e-06
25,2,19,-4.069718913049904e-06
25,2,20,-2.622789400422135e-06
25,2,21,-7.632758865888827e-07
25,2,22,3.249921908942924e-08
25,2,23,-1.440849040233725e-07
25,2,24,1.3244970402416213e-07
26,0,0,9.493956127288561e-07
26,0,1,5.892305668148342e-07
26,0,2,-1.9895242372480103e-07
26,0,3,-5.756298009429143e-07
26,0,4,-5.503597176512753e-07
26,0,5,-5.1067218770809e-07
26,0,6,-2.729831335023442e-07
26,0,7,1.0324349358738016e-06
26,0,8,3.988153244192201e-06
26,0,9,7.867169305332663e-06
26,0,10,1.0792778063504441e-05
26,0,11,1.1124359464030479e-05
26,0,12,8.76579082943746e-06
26,0,13,5.2574335187617084e-06
26,0,14,2.519645969443335e-06
26,0,15,1.4525719268921767e-06
26,0,16,1.5789879633940822e-06
26,0,17,1.8739043577643757e-06
26,0,18,1.7377459048213754e-06
26,0,19,1.2721457286196122e-06
26,0,20,7.450622544703036e-07
26,0,21,9.4630713920587e-08
26,0,22,-9.516152345816079e-07
26,0,23,-2.3346180007596383e-06
26,0,24,-3.4845645651249515e-06
26,1,0,7.917593875137624e-06
26,1,1,1.135490909840776e-05
26,1,2,9.224676024257032e-06
26,1,3,2.393232752375047e-06
26,1,4,-5.943274752439367e-06
26,1,5,-1.1986756905017521e-05
26,1,6,-1.378478066349075e-05
26,1,7,-1.1934516256164999e-05
26,1,8,-9.194235599932976e-06
26,1,9,-8.087280850761097e-06
26,1,10,-9.314438787085021e-06
26,1,11,-1.107317892221814e-05
26,1,12,-1.1187308139863357e-05
26,1,13,-8.967003802277202e-06
26,1,14,-6.418481011824398e-06
26,1,15,-6.166719777898411e-06
26,1,16,-9.196737801793779e-06
26,1,17,-1.3242360925653737e-05
26,1,18,-1.5008200940332572e-05
26,1,19,-1.2806260392442498e-05
26,1,20,-8.630831272428202e-06
26,1,21,-5.993183820639681e-06
26,1,22,-7.069921517389587e-06
26,1,23,-1.0237432586773223e-05
26,1,24,-1.2033381969699737e-05
26,2,0,-7.554706484166954e-07
26,2,1,-2.175222685435845e-06
26,2,2,-2.243685809626684e-06
26,2,3,-2.6794389613314045e-07
26,2,4,2.2881091695020405e-06
26,2,5,3.217409223647366e-06
26,2,6,1.825981807921276e-06
26,2,7,-3.424487027684149e-07
26,2,8,-8.688826840041417e-07
26,2,9,1.3174390201901775e-06
26,2,10,5.05807118576871e-06
26,2,11,8.007205298044982e-06
26,2,12,8.55818592773841e-06
26,2,13,6.902128473561307e-06
26,2,14,4.542734745362545e-06
26,2,15,2.903985339415972e-06
26,2,16,2.4695497272306076e-06
26,2,17,2.885729233894187e-06
26,2,18,3.6908281440178393e-06
26,2,19,4.674419757598746e-06
26,2,20,5.768934438054403e-06
26,2,21,6.729910919841913e-06
26,2,22,7.2880787405737286e-06
26,2,23,7.445844059468716e-06
26,2,24,7.546827804296504e-06
